place_id	decade	presence_status	persuasion_ids	polity_id	ruling_subdivision	council_context	evidence_note_id
city:colossae-near-honaz	80	probable	orthodox;proto-orthodox	roman-empire	Asia		c4a40a5d28
city:colossae-near-honaz	110	probable	orthodox;proto-orthodox	roman-empire	Asia		f629802b57
city:iconium-konya	50	attested	proto-orthodox	roman-empire	Galatia		8877422005
city:iconium-konya	60	attested	proto-orthodox	roman-empire	Galatia		7255b3b12a
city:iconium-konya	70	attested	proto-orthodox	roman-empire	Galatia		cb8cfd2735
city:iconium-konya	90	attested	proto-orthodox	roman-empire	Galatia		5fb9922235
city:iconium-konya	320	attested	nicene	roman-empire	Galatia	Nicaea I (325): affected	ae0f659128
city:iconium-konya	350	attested	nicene	roman-empire	Galatia		57f79b44e5
city:tarsus-tarsus	40	attested	proto-orthodox	roman-empire	Cilicia		717539c358
city:tarsus-tarsus	50	attested	proto-orthodox	roman-empire	Cilicia		94f20c6759
city:tarsus-tarsus	320	attested	nicene	roman-empire	Cilicia	Nicaea I (325): affected	2177b2993f
city:tarsus-tarsus	350	attested	nicene	roman-empire	Cilicia		e151256b28
city:beroia-veria	50	attested	orthodox;proto-orthodox	roman-empire	Macedonia		22a5e120bb
city:beroia-veria	60	attested	orthodox;proto-orthodox	roman-empire	Macedonia		22e8e4e542
city:beroia-veria	350	attested	nicene;orthodox	roman-empire	Macedonia		4e82141aed
city:puteoli-pozzuoli	60	attested	catholic;proto-orthodox	roman-empire	Campania		f1785a8c58
city:puteoli-pozzuoli	350	attested	catholic;nicene	roman-empire	Campania		f6c676a44d
city:ancyra-ankara	40	probable	orthodox;proto-orthodox	roman-empire	Galatia		d1977c4a6a
city:ancyra-ankara	50	probable	orthodox;proto-orthodox	roman-empire	Galatia		1969032bf9
city:ancyra-ankara	60	probable	orthodox;proto-orthodox	roman-empire	Galatia		af5665b605
city:ancyra-ankara	90	attested	orthodox;proto-orthodox	roman-empire	Galatia		afcd42e4be
city:ancyra-ankara	300	suppressed	orthodox;proto-orthodox	roman-empire	Galatia		625a5c6a4f
city:ancyra-ankara	310	attested	orthodox;proto-orthodox	roman-empire	Galatia		dbe14e8bb2
city:ancyra-ankara	320	attested	nicene;orthodox	roman-empire	Galatia	Nicaea I (325): supports	71e9452c60
city:ancyra-ankara	330	attested	nicene;orthodox	roman-empire	Galatia		be1443e6b7
city:ancyra-ankara	340	attested	homoiousian;orthodox	roman-empire	Galatia		8b238b8394
city:ancyra-ankara	350	attested	homoiousian;orthodox	roman-empire	Galatia		84c21fcb9c
city:pisidian-antioch-yalvac	40	attested	proto-orthodox	roman-empire	Galatia		ebffec0a25
city:pisidian-antioch-yalvac	50	attested	proto-orthodox	roman-empire	Galatia		380b4b7151
city:pisidian-antioch-yalvac	60	attested	proto-orthodox	roman-empire	Galatia		76e68d5d8c
city:pisidian-antioch-yalvac	150	attested	proto-orthodox	roman-empire	Galatia		9f54954c46
city:pisidian-antioch-yalvac	320	attested	nicene	roman-empire	Galatia	Nicaea I (325): affected	009f7ddfbe
city:pisidian-antioch-yalvac	350	attested	nicene	roman-empire	Galatia		cd202ac426
city:cyrene-shahhat	40	attested	proto-orthodox	roman-empire	Creta et Cyrenaica		27e0c28034
city:cyrene-shahhat	50	attested	proto-orthodox	roman-empire	Creta et Cyrenaica		a27001b321
city:cyrene-shahhat	100	probable	proto-orthodox	roman-empire	Creta et Cyrenaica		86bff8650a
city:cyrene-shahhat	110	probable	proto-orthodox	roman-empire	Creta et Cyrenaica		056c2c2236
city:cyrene-shahhat	320	attested	nicene	roman-empire	Creta et Cyrenaica	Nicaea I (325): affected	9a0e7d0dac
city:cyrene-shahhat	350	attested	nicene	roman-empire	Creta et Cyrenaica		777509c6ad
city:massilia-marseille	160	probable	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		3ed01a8263
city:massilia-marseille	170	probable	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		4b72055b06
city:massilia-marseille	180	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		0526da4a7d
city:vienne-vienne	160	probable	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		03e98bc717
city:vienne-vienne	170	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		a2bb336271
city:vienne-vienne	180	attested	catholic;proto-orthodox	roman-empire	Gallia Narbonensis		6df49b326e
city:vienne-vienne	350	attested	catholic;nicene	roman-empire	Gallia Narbonensis		14b89c3436
city:neocaesarea-niksar	60	probable	orthodox;proto-orthodox	roman-empire	Pontus		3cf24c3bdc
city:neocaesarea-niksar	70	probable	orthodox;proto-orthodox	roman-empire	Pontus		95c7b8b6b5
city:neocaesarea-niksar	100	attested	orthodox;proto-orthodox	roman-empire	Pontus		9fc16f0f0e
city:neocaesarea-niksar	210	attested	orthodox;proto-orthodox	roman-empire	Pontus		0c0fa4841e
city:neocaesarea-niksar	220	attested	orthodox;proto-orthodox	roman-empire	Pontus		04992b6bc0
city:neocaesarea-niksar	230	attested	orthodox;proto-orthodox	roman-empire	Pontus		560f517143
city:neocaesarea-niksar	240	attested	orthodox;proto-orthodox	roman-empire	Pontus		7f7bc3d11e
city:neocaesarea-niksar	250	attested	orthodox;proto-orthodox	roman-empire	Pontus		b18ebaeb10
city:neocaesarea-niksar	260	attested	orthodox;proto-orthodox	roman-empire	Pontus		ca89673700
city:neocaesarea-niksar	270	attested	orthodox;proto-orthodox	roman-empire	Pontus		2ed4071558
city:neocaesarea-niksar	310	attested	orthodox;proto-orthodox	roman-empire	Pontus		efa5051b2c
city:neocaesarea-niksar	320	attested	nicene;orthodox	roman-empire	Pontus	Nicaea I (325): affected	aa3e951531
city:neocaesarea-niksar	340	attested	nicene;orthodox	roman-empire	Pontus		361036981e
city:neocaesarea-niksar	350	attested	nicene;orthodox	roman-empire	Pontus		2dcb30f0fe
city:aquileia-aquileia	50	claimed_tradition	catholic;proto-orthodox	roman-empire	Italia X (Venetia et Histria)		ad87075de6
city:aquileia-aquileia	60	claimed_tradition	catholic;proto-orthodox	roman-empire	Italia X (Venetia et Histria)		7b3ca14143
city:aquileia-aquileia	100	probable	catholic;proto-orthodox	roman-empire	Italia X (Venetia et Histria)		c8f6607148
city:aquileia-aquileia	160	attested	catholic;proto-orthodox	roman-empire	Italia X (Venetia et Histria)		876b796a73
city:aquileia-aquileia	320	attested	catholic;nicene	roman-empire	Italia X (Venetia et Histria)	Nicaea I (325): affected	f8bf130356
city:aquileia-aquileia	330	attested	catholic;nicene	roman-empire	Italia X (Venetia et Histria)		688fe14165
city:aquileia-aquileia	340	attested	catholic;nicene	roman-empire	Italia X (Venetia et Histria)		383e481ca2
city:aquileia-aquileia	350	attested	catholic;nicene	roman-empire	Italia X (Venetia et Histria)		96f4fecf6d
city:mediolanum-milan	50	probable	catholic;proto-orthodox	roman-empire	Italia XI (Transpadana)		8d3a4bd613
city:mediolanum-milan	160	attested	catholic;proto-orthodox	roman-empire	Italia XI (Transpadana)		a4dd8e0849
city:mediolanum-milan	310	attested	catholic;proto-orthodox	roman-empire	Italia XI (Transpadana)		40f0334a47
city:mediolanum-milan	320	attested	catholic;nicene	roman-empire	Italia XI (Transpadana)	Nicaea I (325): affected	1971a5bee7
city:mediolanum-milan	350	attested	arian;catholic	roman-empire	Italia XI (Transpadana)		e2bea13023
city:malabar-coast-india-kerala-region	60	claimed_tradition	catholic;orthodox;proto-orthodox	chera-kingdom-keralaputra	Malabar / Kerala		0dca7a2bd0
city:malabar-coast-india-kerala-region	70	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6974216dc
city:malabar-coast-india-kerala-region	80	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		afd36439f6
city:malabar-coast-india-kerala-region	90	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d8ade9ffb9
city:malabar-coast-india-kerala-region	100	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		dfee0972d9
city:malabar-coast-india-kerala-region	110	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	120	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	130	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	140	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	150	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	160	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	170	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		c6ecf54753
city:malabar-coast-india-kerala-region	180	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d216eec62f
city:malabar-coast-india-kerala-region	190	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	200	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	210	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	220	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	230	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	240	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	250	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	260	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	270	claimed_tradition	orthodox	chera-kingdom-keralaputra	Malabar / Kerala		d1e94bcc1a
city:malabar-coast-india-kerala-region	280	probable	orthodox;proto-orthodox	chera-kingdom-keralaputra	Malabar / Kerala		acbd2aeac6
city:malabar-coast-india-kerala-region	310	attested	catholic;church-of-the-east;orthodox;proto-orthodox	multiple-local-kingdoms	Malabar / Kerala		63362cc2a7
city:malabar-coast-india-kerala-region	340	attested	catholic;church-of-the-east;orthodox	multiple-local-kingdoms	Malabar / Kerala		8f413e8b93
city:malabar-coast-india-kerala-region	350	attested	catholic;church-of-the-east;orthodox	multiple-local-kingdoms	Malabar / Kerala		a3fc79dded
city:petra-petra	40	claimed_tradition	proto-orthodox	nabataean-kingdom	Nabataean Arabia		3bff0c55f7
city:petra-petra	200	attested	proto-orthodox	roman-empire	Arabia Petraea		f4bbcfd2ac
city:petra-petra	230	attested	proto-orthodox	roman-empire	Arabia Petraea		21dc74bed0
city:petra-petra	320	attested	nicene	roman-empire	Arabia Petraea	Nicaea I (325): affected	9a9eccade0
city:aksum-axum-axum	310	probable	miaphysite;proto-orthodox	kingdom-of-aksum	Aksum		8264d5f30d
city:aksum-axum-axum	320	probable	miaphysite;proto-orthodox	kingdom-of-aksum	Aksum		0cfaa54ae1
city:aksum-axum-axum	330	probable	miaphysite;proto-orthodox	kingdom-of-aksum	Aksum		318d25d4b9
city:aksum-axum-axum	340	attested	miaphysite;proto-orthodox	kingdom-of-aksum	Aksum		ef421f7284
city:aksum-axum-axum	350	attested	miaphysite;proto-orthodox	kingdom-of-aksum	Aksum		a2bb08e417
city:lystra-hatunsaray	50	attested	proto-orthodox	roman-empire	Galatia		2874448553
city:lystra-hatunsaray	60	attested	proto-orthodox	roman-empire	Galatia		fed36267d7
city:lystra-hatunsaray	320	attested	nicene	roman-empire	Galatia	Nicaea I (325): affected	0d865142a5
city:lystra-hatunsaray	350	attested	nicene	roman-empire	Galatia		d81c0e90c4
city:derbe-near-karaman	50	attested	proto-orthodox	roman-empire	Galatia		46ecf739e1
city:derbe-near-karaman	60	attested	proto-orthodox	roman-empire	Galatia		db55eeea8b
city:troas-alexandria-troas	50	attested	proto-orthodox	roman-empire	Asia		b6595cbe39
city:troas-alexandria-troas	60	attested	proto-orthodox	roman-empire	Asia		72968770e9
city:troas-alexandria-troas	110	attested	proto-orthodox	roman-empire	Asia		b1df2e9c03
city:troas-alexandria-troas	320	attested	nicene	roman-empire	Asia	Nicaea I (325): affected	3223d42749
city:troas-alexandria-troas	350	attested	nicene	roman-empire	Asia		60221f04ad
city:miletus-milet	60	attested	orthodox;proto-orthodox	roman-empire	Asia		c33a7c96ae
city:miletus-milet	320	attested	nicene;orthodox	roman-empire	Asia	Nicaea I (325): affected	232e849231
city:miletus-milet	350	attested	nicene;orthodox	roman-empire	Asia		7b3b35fd89
city:gaza-gaza	40	attested	proto-orthodox	roman-empire	Judaea		2c5ee48026
city:gaza-gaza	50	attested	proto-orthodox	roman-empire	Judaea		e8a5f2a640
city:gaza-gaza	200	attested	proto-orthodox	roman-empire	Syria Palaestina		b00127f59b
city:gaza-gaza	320	attested	nicene	roman-empire	Syria Palaestina	Nicaea I (325): affected	c57757aa47
city:gaza-gaza	350	attested	nicene	roman-empire	Syria Palaestina		e6f576e356
city:sidon-sidon-saida	40	probable	orthodox;proto-orthodox	roman-empire	Syria Phoenice		2f4ff27aef
city:sidon-sidon-saida	50	probable	orthodox;proto-orthodox	roman-empire	Syria Phoenice		b4a04d2921
city:sidon-sidon-saida	60	attested	orthodox;proto-orthodox	roman-empire	Syria Phoenice		0c335fe6fa
city:sidon-sidon-saida	320	attested	nicene;orthodox	roman-empire	Syria Phoenice	Nicaea I (325): affected	e68e97ab77
city:sidon-sidon-saida	350	attested	nicene;orthodox	roman-empire	Syria Phoenice		5c4d8a4300
city:cenchreae-kenchreai	50	attested	proto-orthodox	roman-empire	Achaia		5becfdf496
city:cenchreae-kenchreai	60	attested	proto-orthodox	roman-empire	Achaia		cfcadf4cd6
city:cenchreae-kenchreai	320	attested	nicene	roman-empire	Achaia	Nicaea I (325): affected	bd5b66be38
city:cenchreae-kenchreai	350	attested	nicene	roman-empire	Achaia		06896c4dd0
city:malta-valletta-area	60	attested	catholic;proto-orthodox	roman-empire	Melita (Sicily et Insulae)		696ff031b7
city:malta-valletta-area	70	attested	catholic;proto-orthodox	roman-empire	Melita (Sicily et Insulae)		4a178162fe
city:patmos-patmos	60	attested	orthodox;proto-orthodox	roman-empire	Asia (island off)		f54eb5bfd0
city:patmos-patmos	70	attested	orthodox;proto-orthodox	roman-empire	Asia (island off)		4a26c1af45
city:patmos-patmos	80	attested	orthodox;proto-orthodox	roman-empire	Asia (island off)		6cdc5caf9f
city:patmos-patmos	90	attested	orthodox;proto-orthodox	roman-empire	Asia (island off)		989d3ee8b8
city:patmos-patmos	100	attested	orthodox;proto-orthodox	roman-empire	Asia (island off)		f75933f74a
city:patmos-patmos	350	attested	nicene;orthodox	roman-empire	Asia (island off)		a309de66c2
city:sinope-sinop	40	probable	proto-orthodox	roman-empire	Pontus		57efdd28cb
city:sinope-sinop	80	attested	proto-orthodox	roman-empire	Pontus		41043542fb
city:sinope-sinop	90	attested	proto-orthodox	roman-empire	Pontus		49de6efffc
city:sinope-sinop	100	attested	proto-orthodox	roman-empire	Pontus		e74a659a10
city:sinope-sinop	110	attested	proto-orthodox	roman-empire	Pontus		1beefe68c6
city:sinope-sinop	200	attested	proto-orthodox	roman-empire	Pontus		62b702213b
city:sinope-sinop	320	attested	nicene	roman-empire	Pontus	Nicaea I (325): affected	bb743b1dda
city:sinope-sinop	350	attested	nicene	roman-empire	Pontus		dd2b028d74
city:bostra-bosra	200	attested	proto-orthodox	roman-empire	Arabia Petraea		97e2f740e0
city:bostra-bosra	220	attested	proto-orthodox	roman-empire	Arabia Petraea		69321d1b27
city:bostra-bosra	230	attested	proto-orthodox	roman-empire	Arabia Petraea		7e6ebccf29
city:bostra-bosra	240	attested	proto-orthodox	roman-empire	Arabia Petraea		4d31c91760
city:bostra-bosra	320	attested	nicene	roman-empire	Arabia Petraea	Nicaea I (325): affected	360c82d42e
city:bostra-bosra	350	attested	nicene	roman-empire	Arabia Petraea		4b299931b1
city:nicopolis-nicopolis-preveza-area	50	probable	proto-orthodox	roman-empire	Epirus		46a78c8cf3
city:nicopolis-nicopolis-preveza-area	60	probable	proto-orthodox	roman-empire	Epirus		524a2a51bf
city:nicopolis-nicopolis-preveza-area	320	attested	nicene	roman-empire	Epirus	Nicaea I (325): affected	2e492e66e4
city:nicopolis-nicopolis-preveza-area	350	attested	nicene	roman-empire	Epirus		ff05a3e1cb
city:vagharshapat-vagharshapat-etchmiadzin	250	claimed_tradition	miaphysite	kingdom-of-armenia-under-roman-persian-influence	Greater Armenia		57dddaae50
city:vagharshapat-vagharshapat-etchmiadzin	260	claimed_tradition	miaphysite	kingdom-of-armenia-under-roman-persian-influence	Greater Armenia		1ce387040a
city:vagharshapat-vagharshapat-etchmiadzin	270	probable	miaphysite;proto-orthodox	kingdom-of-armenia	Greater Armenia		c924b30d6f
city:vagharshapat-vagharshapat-etchmiadzin	280	probable	miaphysite;proto-orthodox	kingdom-of-armenia	Greater Armenia		71632a8c4b
city:vagharshapat-vagharshapat-etchmiadzin	290	attested	miaphysite;proto-orthodox	kingdom-of-armenia	Greater Armenia		56ffc14b53
city:vagharshapat-vagharshapat-etchmiadzin	300	attested	miaphysite;proto-orthodox	kingdom-of-armenia	Greater Armenia		4a49a8c80f
city:vagharshapat-vagharshapat-etchmiadzin	310	attested	miaphysite;proto-orthodox	kingdom-of-armenia	Greater Armenia		3514f3070c
city:vagharshapat-vagharshapat-etchmiadzin	320	attested	miaphysite;nicene	kingdom-of-armenia	Greater Armenia	Nicaea I (325): supports	02f65fd887
city:vagharshapat-vagharshapat-etchmiadzin	330	attested	miaphysite;nicene	kingdom-of-armenia	Greater Armenia		59a1933629
city:vagharshapat-vagharshapat-etchmiadzin	340	attested	miaphysite;nicene	kingdom-of-armenia	Greater Armenia		bf5128446b
city:vagharshapat-vagharshapat-etchmiadzin	350	attested	miaphysite;nicene	kingdom-of-armenia	Greater Armenia		eaabb155f3
city:tarraco-tarragona	60	claimed_tradition	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		5766606c7f
city:tarraco-tarragona	110	probable	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		6352c3b6f5
city:tarraco-tarragona	160	probable	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		d014a87a93
city:tarraco-tarragona	180	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		8f4ff6bbd8
city:tarraco-tarragona	250	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		08f8b99bf3
city:tarraco-tarragona	300	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		d6fbe6b250
city:tarraco-tarragona	310	attested	catholic;proto-orthodox	roman-empire	Hispania Tarraconensis		20adc4fa1c
city:tarraco-tarragona	320	attested	catholic;nicene	roman-empire	Hispania Tarraconensis	Nicaea I (325): affected	660bd0f8ee
city:tarraco-tarragona	350	attested	catholic;nicene	roman-empire	Hispania Tarraconensis		b40a9a4178
city:corduba-cordoba	60	probable	catholic;proto-orthodox	roman-empire	Hispania Baetica		07ef970efd
city:corduba-cordoba	180	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		086f3d0cc8
city:corduba-cordoba	220	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		2b31a86ec0
city:corduba-cordoba	230	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		56e4e323d8
city:corduba-cordoba	240	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		0a3f2dfad5
city:corduba-cordoba	250	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		0ac558726f
city:corduba-cordoba	260	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		5ab125c5f6
city:corduba-cordoba	270	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		5ab125c5f6
city:corduba-cordoba	280	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		27ad8dc492
city:corduba-cordoba	290	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		b97a613653
city:corduba-cordoba	300	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		b013bed9da
city:corduba-cordoba	310	attested	catholic;proto-orthodox	roman-empire	Hispania Baetica		823887d887
city:corduba-cordoba	320	attested	catholic;nicene	roman-empire	Hispania Baetica	Nicaea I (325): supports	22949da48e
city:corduba-cordoba	330	attested	catholic;nicene	roman-empire	Hispania Baetica		299ed5c86e
city:corduba-cordoba	340	attested	catholic;nicene	roman-empire	Hispania Baetica		b96fbd00d7
city:corduba-cordoba	350	attested	catholic;nicene	roman-empire	Hispania Baetica		9313159b74
city:dura-europos-salihiye-submerged	220	probable	proto-orthodox	roman-empire	Syria Coele		8431acc1d7
city:dura-europos-salihiye-submerged	230	attested	proto-orthodox	roman-empire	Syria Coele		77525b600f
city:dura-europos-salihiye-submerged	240	attested	proto-orthodox	roman-empire	Syria Coele		c09329177c
city:dura-europos-salihiye-submerged	250	attested	proto-orthodox	roman-empire	Syria Coele		65b088de92
city:dura-europos-salihiye-submerged	260	suppressed	proto-orthodox	sasanian-empire	Syria (Persian controlled)		a335deda5b
city:samosata-samsat-submerged	240	attested	proto-orthodox	roman-empire	Commagene / Syria		9e246ebada
city:samosata-samsat-submerged	250	attested	proto-orthodox	roman-empire	Commagene / Syria		3f503e8e3c
city:samosata-samsat-submerged	260	attested	proto-orthodox	roman-empire	Commagene / Syria		afda5f7d18
city:samosata-samsat-submerged	270	attested	proto-orthodox	roman-empire	Commagene / Syria		7fc1ff0032
city:samosata-samsat-submerged	320	attested	nicene	roman-empire	Commagene / Syria	Nicaea I (325): affected	c98cdb6979
city:samosata-samsat-submerged	350	attested	nicene	roman-empire	Commagene / Syria		e72f558039
city:ptolemais-akko	50	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Phoenice		ccd2b7c1f1
city:ptolemais-akko	320	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice	Nicaea I (325): affected	288ce8f5aa
city:ptolemais-akko	350	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice		57ca5036bd
city:hippo-regius-annaba	180	attested	catholic;proto-orthodox	roman-empire	Africa Proconsularis / Numidia		dc3c9907b8
city:hippo-regius-annaba	320	attested	catholic;donatist;proto-orthodox	roman-empire	Africa Proconsularis / Numidia	Nicaea I (325): affected	b946a6d830
city:hippo-regius-annaba	350	attested	catholic;nicene	roman-empire	Africa Proconsularis / Numidia		9792998b27
city:apamea-afamia	210	attested	orthodox;proto-orthodox	roman-empire	Syria Coele		abf68dd9cf
city:apamea-afamia	320	attested	nicene;orthodox	roman-empire	Syria Coele	Nicaea I (325): affected	64fb7a72cc
city:laodicea-ad-mare-latakia	320	attested	nicene;orthodox	roman-empire	Syria Coele	Nicaea I (325): affected	e1ef4d14f6
city:perga-aksu	40	attested	orthodox;proto-orthodox	roman-empire	Pamphylia		56440c339c
city:perga-aksu	50	attested	orthodox;proto-orthodox	roman-empire	Pamphylia		824d258664
city:perga-aksu	320	attested	nicene;orthodox	roman-empire	Pamphylia	Nicaea I (325): affected	3ecca30872
city:perga-aksu	350	attested	nicene;orthodox	roman-empire	Pamphylia		994ff775af
city:attalia-antalya	40	attested	orthodox;proto-orthodox	roman-empire	Pamphylia		b27a1d708d
city:attalia-antalya	50	attested	orthodox;proto-orthodox	roman-empire	Pamphylia		6b53b40457
city:attalia-antalya	320	attested	nicene;orthodox	roman-empire	Pamphylia	Nicaea I (325): affected	104ded2612
city:attalia-antalya	350	attested	nicene;orthodox	roman-empire	Pamphylia		183e9145c9
city:seleucia-pieria-cevlik	40	attested	orthodox;proto-orthodox	roman-empire	Syria Coele		37d510c757
city:seleucia-pieria-cevlik	320	attested	nicene;orthodox	roman-empire	Syria Coele	Nicaea I (325): affected	7f6caf5cc8
city:seleucia-pieria-cevlik	350	attested	nicene;orthodox	roman-empire	Syria Coele		8a8f919c44
city:paphos-paphos	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Cyprus		fc386a2efd
city:paphos-paphos	320	attested	catholic;nicene;orthodox	roman-empire	Cyprus	Nicaea I (325): affected	f3bf47b68c
city:paphos-paphos	350	attested	catholic;nicene;orthodox	roman-empire	Cyprus		5485907231
city:berytus-beirut	230	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Phoenice		4466cb588d
city:berytus-beirut	240	attested	catholic;orthodox;proto-orthodox	roman-empire	Syria Phoenice		e4f075e72d
city:berytus-beirut	320	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice	Nicaea I (325): affected	f43e22dbbb
city:berytus-beirut	350	attested	catholic;nicene;orthodox	roman-empire	Syria Phoenice		c82a4742d1
city:pella-pella-tabaqat-fahl	40	probable	jewish-christian;orthodox;proto-orthodox	roman-empire	Decapolis / Syria Palestina		e172e8657e
city:pella-pella-tabaqat-fahl	50	probable	jewish-christian;orthodox;proto-orthodox	roman-empire	Decapolis / Syria Palestina		05f0fc4353
city:pella-pella-tabaqat-fahl	60	probable	jewish-christian;orthodox;proto-orthodox	roman-empire	Decapolis / Syria Palestina		9324737d22
city:pella-pella-tabaqat-fahl	320	probable	nicene;orthodox	roman-empire	Decapolis / Syria Palestina	Nicaea I (325): affected	43cd7c7428
city:pella-pella-tabaqat-fahl	350	probable	nicene;orthodox	roman-empire	Decapolis / Syria Palestina		40521ff06f
city:gerasa-jerash	200	attested	orthodox;proto-orthodox	roman-empire	Decapolis / Arabia Petraea		6ca24189ab
city:gerasa-jerash	320	attested	nicene;orthodox	roman-empire	Decapolis / Arabia Petraea	Nicaea I (325): affected	1a0ac075f4
city:gerasa-jerash	340	attested	nicene;orthodox	roman-empire	Decapolis / Arabia Petraea		08b65756fc
city:gerasa-jerash	350	attested	nicene;orthodox	roman-empire	Decapolis / Arabia Petraea		fdeaacc442
city:philadelphia-arabia-amman	320	attested	nicene;orthodox	roman-empire	Decapolis / Arabia Petraea	Nicaea I (325): affected	9d484cb13b
city:philadelphia-arabia-amman	350	attested	nicene;orthodox	roman-empire	Decapolis / Arabia Petraea		db1554ccc3
city:capernaum-kefar-nahum	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Galilee		62e4d34d30
city:capernaum-kefar-nahum	190	attested	catholic;orthodox;proto-orthodox	roman-empire	Galilee		d73cf7804c
city:capernaum-kefar-nahum	330	attested	catholic;nicene;orthodox	roman-empire	Galilee		adf6fda4d2
city:capernaum-kefar-nahum	350	attested	catholic;nicene;orthodox	roman-empire	Galilee		163b774280
city:mtskheta-mtskheta	280	claimed_tradition	orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		69bc3b4e6a
city:mtskheta-mtskheta	300	probable	orthodox;proto-orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		20080c12aa
city:mtskheta-mtskheta	310	probable	orthodox;proto-orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		719dc58c08
city:mtskheta-mtskheta	320	attested	orthodox;proto-orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		366af3b90f
city:mtskheta-mtskheta	330	attested	nicene;orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		6ccbfd13a0
city:mtskheta-mtskheta	340	attested	nicene;orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		c402d53952
city:mtskheta-mtskheta	350	attested	nicene;orthodox	kingdom-of-iberia-kartli	Iberia (Caucasian)		3c5eb4ad84
city:nazareth-nazareth	40	attested	catholic;orthodox;proto-orthodox	roman-empire	Galilee		29bd3a789c
